candidate_id,cohort,gender,ethnicity,degree_major,teaching_experience,gpa,leadership_score,communication_score,self_efficacy,organisational_support,selected,proba
2293,2023,Female,Australian,Education,1-3 years,2.5,7.6,6.6,8.8,6.8,1,0.9578771153213806
2294,2023,Female,Australian,Education,1-3 years,3.0,4.6,9.9,5.8,2.8,0,0.9089002005284406
2295,2021,Female,Australian,Education,3+ years,2.5,6.6,5.2,8.9,7.4,1,0.8769353844580129
2296,2023,Female,Other,Commerce,1-3 years,2.5,8.2,5.7,7.9,5.3,0,0.9047036743496161
2297,2022,Male,New Zealander,Education,1-3 years,3.0,7.7,6.7,4.0,6.8,0,0.8216879032240944
2298,2019,Male,Australian,Education,3+ years,2.5,6.4,7.6,7.8,3.5,1,0.901569749917075
2299,2022,Female,Chinese,Science,1-3 years,2.5,7.0,4.1,7.7,8.1,0,0.7801151917522358
2300,2021,Male,Australian,STEM,3+ years,3.0,10.0,5.8,7.6,6.0,1,0.9553691581179086
2301,2021,Female,Australian,Science,3+ years,2.5,7.7,7.9,6.5,8.5,0,0.9082206660003929
2302,2022,Male,Australian,Science,1-3 years,3.0,5.4,5.6,5.1,1.7,1,0.6024261479890427
2303,2023,Female,Other,Education,1-3 years,2.0,5.9,9.1,9.2,2.0,1,0.9834911214355314
2304,2023,Female,British,Education,1-3 years,2.0,3.9,6.3,6.6,4.9,0,0.4413490122999601
2305,2024,Female,Australian,Education,<1 year,2.5,10.0,5.7,5.2,9.2,1,0.7886720552724549
2306,2021,Male,Australian,Arts,3+ years,2.5,9.2,7.9,7.6,10.0,1,0.9980324977202041
2307,2020,Male,Australian,Science,3+ years,4.0,6.2,9.4,5.5,3.3,1,0.9163144944573576
2308,2024,Male,Australian,Education,<1 year,4.0,10.0,7.6,5.1,5.6,1,0.9733021638017095
2309,2023,Female,Australian,Education,1-3 years,3.0,7.3,8.9,6.1,5.9,1,0.9358382297335783
2310,2022,Female,Australian,Other,1-3 years,2.5,5.1,9.5,5.6,7.3,1,0.9258149681716501
2311,2023,Female,Australian,STEM,1-3 years,4.0,7.8,5.6,5.2,7.7,1,0.8441012579710352
2312,2022,Male,Other,Arts,1-3 years,3.0,6.8,8.4,8.3,2.7,1,0.9534500228851169
2313,2024,Female,Australian,Education,<1 year,2.5,7.7,4.7,6.6,5.7,1,0.3452911765892728
2314,2021,Male,Australian,Education,3+ years,3.0,3.3,7.6,9.1,1.0,1,0.8796381879444848
2315,2023,Male,Australian,Science,1-3 years,2.0,4.4,6.9,5.3,7.5,0,0.6473270516179327
2316,2022,Male,Other,Science,1-3 years,2.0,9.0,8.9,3.7,4.7,1,0.6799497500826192
2317,2021,Female,Indian,Science,3+ years,3.0,9.4,8.8,7.1,2.5,1,0.988812539575928
2318,2020,Female,Other,STEM,3+ years,2.5,8.8,7.9,10.0,6.3,1,0.9149007826691944
2319,2022,Female,Australian,STEM,1-3 years,2.5,10.0,7.4,7.8,4.6,1,0.9909934602633804
2320,2024,Male,Indian,Science,<1 year,2.5,7.2,7.8,10.0,8.7,1,0.9733398289157889
2321,2020,Male,Australian,Education,3+ years,4.0,7.0,7.1,7.4,3.3,1,0.8323261110930986
2322,2020,Female,Australian,Commerce,3+ years,2.5,4.2,6.9,7.2,10.0,1,0.963577805804425
2323,2019,Female,Australian,Arts,3+ years,2.5,4.8,9.2,2.9,7.6,0,0.8063860587147245
2324,2023,Male,Australian,Education,1-3 years,2.0,2.0,9.3,7.6,8.7,1,0.8270898005586591
2325,2022,Male,Other,Commerce,1-3 years,2.5,5.4,6.8,7.1,2.9,0,0.4359104335078276
2326,2020,Female,Other,Science,3+ years,4.0,1.9,7.4,6.1,10.0,1,0.7922974168780929
2327,2019,Male,Australian,Other,3+ years,2.5,8.2,7.1,6.6,2.5,1,0.8386293557521798
2328,2024,Female,Australian,Commerce,<1 year,2.5,6.8,4.6,6.7,5.0,1,0.7210180059967127
2329,2021,Female,Australian,Commerce,3+ years,2.5,1.9,6.5,6.5,8.8,1,0.8874300697558183
2330,2022,Male,Australian,Arts,1-3 years,3.0,5.6,9.4,10.0,6.8,1,0.940103335250913
2331,2020,Male,Australian,Arts,3+ years,2.5,9.9,5.9,6.1,2.4,1,0.901093313650343
2332,2023,Male,Other,Science,1-3 years,3.0,5.7,10.0,7.1,8.3,1,0.8832729820913714
2333,2019,Female,Other,Commerce,3+ years,2.5,4.0,8.8,6.1,6.3,1,0.9248729585825426
2334,2020,Male,Australian,Education,3+ years,2.0,2.4,7.6,8.2,4.5,1,0.9622999269594372
2335,2023,Female,Vietnamese,STEM,1-3 years,4.0,2.5,7.8,7.1,1.6,0,0.44476387680617774
2336,2020,Female,Australian,Arts,3+ years,4.0,7.1,5.6,6.3,6.6,1,0.7941732377968599
2337,2022,Male,Australian,Arts,1-3 years,4.0,5.1,6.6,3.3,5.1,1,0.7963798742411716
2338,2022,Female,Australian,Education,1-3 years,4.0,5.3,9.2,7.2,5.9,1,0.977003665720461
2339,2022,Male,Australian,Commerce,1-3 years,3.0,5.1,6.1,6.2,1.5,0,0.44944994295929347
2340,2024,Male,Indian,Commerce,<1 year,3.0,5.7,8.6,6.7,4.5,1,0.9564311095232952
2341,2024,Female,Australian,Other,<1 year,3.0,3.5,4.9,4.7,6.7,0,0.23264019852630807
2342,2019,Female,Australian,Science,3+ years,2.5,6.6,5.2,9.4,10.0,1,0.9807115911928231
2343,2022,Female,Australian,Commerce,1-3 years,2.0,3.2,9.9,8.3,5.0,1,0.9429411859575061
2344,2023,Female,Other,Education,1-3 years,2.5,4.5,7.0,9.4,9.1,1,0.9671998495547898
2345,2020,Male,Australian,STEM,3+ years,4.0,8.0,6.2,8.9,7.5,1,0.976146052479165
2346,2021,Male,Indian,Education,3+ years,2.5,6.8,9.0,7.9,6.1,1,0.9825801453110349
2347,2023,Female,Indian,Arts,1-3 years,3.0,7.4,8.9,4.7,3.0,1,0.9403695182955815
2348,2024,Female,Australian,Science,<1 year,2.0,10.0,8.4,10.0,3.1,1,0.9847503143915056
2349,2024,Male,Australian,Commerce,<1 year,2.5,5.9,6.1,5.1,7.0,1,0.6361604319995505
2350,2023,Male,Other,Commerce,1-3 years,2.5,6.0,6.6,6.3,4.2,0,0.6175298820086321
2351,2024,Female,Australian,Arts,<1 year,2.0,5.5,7.5,8.1,4.0,1,0.7844599361854652
2352,2022,Female,Other,Education,1-3 years,2.0,5.1,8.0,8.2,5.0,1,0.8162297799101542
2353,2019,Male,Australian,Education,3+ years,2.0,4.0,6.2,7.8,5.1,0,0.6835949384179604
2354,2020,Female,Australian,Arts,3+ years,3.0,6.2,7.3,6.1,7.8,1,0.9785389681489245
2355,2019,Female,Other,Arts,3+ years,2.0,6.7,7.4,5.7,4.2,0,0.9115075236326274
2356,2020,Male,South African,Arts,3+ years,2.5,6.8,8.9,10.0,7.5,1,0.9902083945221339
2357,2020,Male,Other,Education,3+ years,2.0,6.1,8.1,6.7,6.6,1,0.9675515124827506
2358,2019,Male,Aboriginal,Education,3+ years,3.0,7.9,4.7,6.5,1.3,0,0.8270708506865085
2359,2023,Male,Other,Education,1-3 years,2.5,6.1,6.7,5.5,6.2,1,0.9428195039419299
2360,2020,Male,Filipino,Education,3+ years,2.5,5.2,5.6,7.2,1.0,1,0.29199479622891716
2361,2019,Female,Vietnamese,Science,3+ years,2.5,4.1,7.9,7.2,3.3,0,0.7365135927926317
2362,2020,Female,Australian,Education,3+ years,2.0,2.9,8.4,6.8,6.7,1,0.7938781556030525
2363,2021,Female,Australian,Science,3+ years,3.0,8.9,7.2,7.5,5.5,1,0.890847456067727
2364,2023,Female,Other,Education,1-3 years,3.0,4.6,6.6,10.0,1.1,1,0.8378528479530929
2365,2022,Male,Australian,Commerce,1-3 years,2.0,4.1,7.1,5.7,2.7,1,0.6449573245525534
2366,2020,Male,Australian,Other,3+ years,2.5,5.2,7.3,6.9,1.0,1,0.955223803446379
2367,2021,Male,Australian,Education,3+ years,2.0,5.4,6.0,5.6,2.1,1,0.7900175680611854
2368,2022,Male,Australian,Commerce,1-3 years,2.0,9.3,5.2,7.3,6.9,1,0.8040778733800954
2369,2022,Female,Australian,Education,1-3 years,3.0,5.3,3.9,5.8,4.1,0,0.5541585852820466
2370,2020,Female,Australian,Education,3+ years,2.5,10.0,8.9,5.9,5.9,1,0.9069048883080048
2371,2019,Male,Other,Commerce,3+ years,2.0,6.1,7.7,4.2,5.5,1,0.8473290532371857
2372,2020,Male,Australian,Commerce,3+ years,2.5,10.0,7.5,7.0,5.6,1,0.9682632857785761
2373,2021,Male,Australian,Science,3+ years,4.0,7.8,8.9,7.6,8.1,1,0.9735404463626172
2374,2022,Male,Australian,Arts,1-3 years,3.0,6.7,5.1,10.0,5.0,1,0.8467119995750736
2375,2020,Male,Australian,Commerce,3+ years,3.0,9.2,4.4,7.6,7.8,0,0.8534562182156233
2376,2019,Male,Australian,Education,3+ years,2.5,8.2,7.6,6.0,1.0,1,0.8012242786483892
2377,2020,Female,British,STEM,3+ years,2.5,7.3,7.4,4.4,8.3,1,0.9448307100897705
2378,2023,Male,Australian,Education,1-3 years,2.5,10.0,4.4,4.6,2.3,1,0.7994930540454891
2379,2019,Male,Other,STEM,3+ years,2.0,5.0,7.5,4.5,2.8,1,0.8012294845151514
2380,2021,Female,Australian,Science,3+ years,2.5,4.0,6.4,10.0,3.7,1,0.8210556849334061
2381,2022,Male,Australian,Education,1-3 years,2.5,4.6,5.8,7.3,8.2,1,0.6657348933683619
2382,2020,Female,Australian,Arts,3+ years,2.5,9.5,6.5,5.8,3.3,0,0.8665045556173407
2383,2019,Male,Australian,Arts,3+ years,3.0,8.9,3.3,5.1,3.9,1,0.6170377263284904
2384,2023,Female,Chinese,Arts,1-3 years,2.0,4.9,6.1,5.3,3.1,0,0.37036012017704234
2385,2019,Male,Other,Education,3+ years,2.5,1.3,5.9,5.7,6.1,1,0.7369273708383579
2386,2024,Female,Australian,STEM,<1 year,2.0,5.6,7.8,9.2,7.4,1,0.8845438224954676
2387,2023,Male,Australian,Arts,1-3 years,2.5,4.0,6.8,6.7,9.8,1,0.8977898176092907
2388,2021,Female,Australian,Education,3+ years,2.0,5.0,8.0,4.2,10.0,1,0.7068353436403932
2389,2022,Female,Australian,Arts,1-3 years,2.5,3.9,3.2,10.0,7.1,0,0.4666315733893498
2390,2021,Female,Other,Education,3+ years,2.5,2.8,5.7,4.7,6.4,1,0.7202122575541644
2391,2020,Male,Australian,Education,3+ years,2.5,9.8,7.8,5.7,2.5,1,0.9687454458469682
2392,2019,Female,British,Science,3+ years,2.5,4.6,6.5,9.2,10.0,1,0.8406370971701139
2393,2024,Female,Australian,Science,<1 year,2.5,8.8,8.3,7.5,6.0,1,0.9535783258048214
2394,2023,Male,Australian,Science,1-3 years,2.5,5.6,4.3,6.0,4.8,1,0.5804087132863224
2395,2023,Female,Australian,Arts,1-3 years,2.5,3.7,8.1,4.6,6.5,0,0.641856105222609
2396,2019,Male,Australian,Education,3+ years,2.5,7.0,6.0,5.1,3.9,0,0.8218011500294109
2397,2024,Female,New Zealander,Education,<1 year,3.0,5.2,5.9,5.2,1.0,0,0.184017603174665
2398,2019,Male,Australian,Arts,3+ years,2.5,5.6,8.5,6.8,6.9,1,0.8871031320905987
2399,2020,Female,British,Education,3+ years,2.5,6.3,8.7,7.1,8.9,1,0.9794104341306008
2400,2021,Female,Australian,Science,3+ years,4.0,4.4,8.6,6.5,6.9,1,0.9501025585367231
2401,2023,Male,Other,Commerce,1-3 years,3.0,2.8,10.0,6.7,5.5,1,0.9168376935798143
2402,2020,Male,Australian,Education,3+ years,4.0,5.9,8.9,4.9,5.5,1,0.9384819994680834
2403,2021,Male,Other,Education,3+ years,3.0,7.9,5.8,7.3,5.9,1,0.9397732527305994
2404,2020,Female,New Zealander,Commerce,3+ years,2.5,4.2,7.2,9.1,5.9,1,0.9421917610927696
2405,2024,Female,Other,Arts,<1 year,2.5,6.3,6.5,6.5,5.3,1,0.8381054173921546
2406,2023,Female,Australian,Science,1-3 years,3.0,9.0,10.0,6.5,5.6,1,0.9810633039921511
2407,2019,Male,British,STEM,3+ years,4.0,5.8,8.7,6.9,9.4,1,0.9679309861975058
2408,2019,Female,Australian,Commerce,3+ years,2.5,6.2,6.7,8.8,6.7,1,0.8978340566700838
2409,2021,Female,Australian,Education,3+ years,3.0,6.1,8.3,5.2,5.8,0,0.8334839401278871
2410,2022,Female,Australian,Education,1-3 years,2.5,4.6,5.2,9.4,7.1,1,0.7349274340547239
2411,2024,Male,Australian,Commerce,<1 year,2.5,4.0,7.4,7.6,7.1,1,0.6999148761481971
2412,2021,Female,Other,Education,3+ years,4.0,4.0,5.6,6.9,7.9,1,0.9513977782285323
2413,2022,Male,Australian,Education,1-3 years,3.0,6.7,4.5,9.0,3.6,1,0.5852710568236812
2414,2020,Female,Australian,Commerce,3+ years,4.0,7.5,8.2,4.7,4.3,1,0.973035245848291
2415,2024,Male,Australian,Commerce,<1 year,3.0,7.6,8.4,7.7,3.5,1,0.9012160294811992
2416,2020,Female,Australian,Education,3+ years,2.5,5.2,7.7,7.6,7.4,1,0.9196662969709973
2417,2023,Male,Aboriginal,STEM,1-3 years,2.5,8.2,6.7,5.1,7.3,1,0.8990715230231109
2418,2024,Male,Australian,Commerce,<1 year,4.0,6.6,5.1,7.6,2.3,0,0.4221801454906706
2419,2022,Female,Australian,Education,1-3 years,2.5,6.1,5.3,7.3,6.5,0,0.6283208462259209
2420,2023,Male,Australian,Arts,1-3 years,2.5,1.0,5.5,6.5,8.9,0,0.2839582969770752
2421,2019,Female,Other,Education,3+ years,2.5,4.4,6.6,8.4,4.9,1,0.8181395606198901
2422,2022,Male,Indian,Arts,1-3 years,2.5,3.0,8.6,5.8,6.3,1,0.6788831370770114
2423,2021,Male,Other,Education,3+ years,2.0,7.3,8.6,7.3,7.3,1,0.9872540589779023
2424,2019,Female,Australian,Arts,3+ years,3.0,6.2,4.5,6.6,2.2,1,0.555353489463101
2425,2019,Female,Australian,Education,3+ years,2.0,3.9,6.0,5.7,5.9,0,0.23240215263716493
2426,2021,Female,Australian,Science,3+ years,2.5,6.6,5.9,7.7,8.7,1,0.8865981134961983
2427,2024,Female,Australian,Commerce,<1 year,3.0,3.2,3.2,6.4,4.0,0,0.34659602762445996
2428,2019,Female,Australian,Science,3+ years,2.5,3.9,7.8,4.1,7.6,1,0.9413768992980723
2429,2022,Female,Aboriginal,Commerce,1-3 years,3.0,4.6,6.6,3.6,5.6,1,0.5764959955212187
2430,2023,Female,Australian,Education,1-3 years,2.5,7.1,6.8,8.2,3.8,1,0.828847320671453
2431,2019,Male,Australian,Science,3+ years,4.0,8.8,9.0,4.6,5.3,1,0.9713751751488089
2432,2022,Female,Other,Education,1-3 years,2.0,4.8,7.1,7.3,4.2,1,0.8257850908039622
2433,2020,Female,Torres Strait Islander,Arts,3+ years,2.0,8.6,6.4,6.9,3.3,1,0.7591258167635511
2434,2022,Male,Australian,Education,1-3 years,3.0,6.1,7.9,6.1,4.9,1,0.8578369869106438
2435,2023,Female,Australian,Commerce,1-3 years,3.0,6.5,8.6,10.0,5.7,1,0.9689126159552197
2436,2022,Female,Australian,Science,1-3 years,2.0,5.9,7.4,7.1,5.1,1,0.8492387121577957
2437,2021,Female,Australian,Commerce,3+ years,4.0,5.6,8.0,8.2,4.8,1,0.9530402198469565
2438,2023,Male,Australian,Education,1-3 years,2.5,6.9,6.8,7.3,6.1,1,0.7761508304500835
2439,2024,Male,Australian,Science,<1 year,4.0,7.5,6.9,6.4,6.8,1,0.9142755661587441
2440,2020,Female,South African,Science,3+ years,2.5,4.2,7.2,6.8,2.6,1,0.788572431371158
2441,2021,Male,Indian,Arts,3+ years,2.5,5.6,5.9,9.4,4.9,1,0.881362497890661
2442,2024,Male,Australian,Commerce,<1 year,2.5,9.3,6.1,8.8,1.0,0,0.6843806745141147
2443,2022,Male,Australian,Commerce,1-3 years,2.5,6.4,9.1,10.0,5.1,1,0.9814607198159645
2444,2023,Male,Australian,Commerce,1-3 years,2.5,6.6,10.0,7.2,5.9,1,0.9275501166452618
2445,2020,Male,Chinese,Education,3+ years,2.5,8.3,9.4,5.2,6.9,1,0.991642060747988
2446,2021,Female,Australian,Science,3+ years,2.0,5.0,5.0,6.0,5.9,1,0.41692641425985033
2447,2024,Female,Australian,Education,<1 year,2.5,5.9,4.9,4.7,6.9,0,0.6324571951056404
2448,2024,Female,Australian,Commerce,<1 year,2.0,7.6,5.2,8.2,5.7,0,0.38875545529198174
2449,2020,Male,Australian,Commerce,3+ years,3.0,8.5,7.2,5.7,3.8,0,0.6546075575398386
2450,2022,Male,Chinese,Science,1-3 years,2.5,1.3,2.8,1.3,2.7,1,0.02765743261401675
2451,2020,Male,Australian,Arts,3+ years,3.0,4.5,6.1,10.0,4.8,1,0.5837628232991361
2452,2024,Male,Australian,Science,<1 year,4.0,4.0,9.1,5.8,3.6,1,0.9055762217445595
2453,2019,Female,Australian,Commerce,3+ years,2.5,5.8,8.5,5.8,5.2,1,0.9154100957617508
2454,2021,Male,Australian,Science,3+ years,4.0,4.2,6.2,9.8,4.3,1,0.9685324308254069
2455,2020,Male,Other,STEM,3+ years,2.5,7.3,6.3,4.6,6.5,1,0.8185040910177793
2456,2024,Male,Other,Education,<1 year,2.0,6.3,7.9,8.8,5.6,1,0.9085884329607068
2457,2022,Male,Australian,Education,1-3 years,2.5,7.8,8.4,5.7,6.6,0,0.9154787648682942
2458,2024,Male,Australian,Education,<1 year,2.5,7.9,6.2,4.4,6.6,0,0.5517776089243901
2459,2022,Female,Australian,Commerce,1-3 years,3.0,7.4,6.6,9.9,5.1,1,0.9154118989286597
2460,2020,Male,Australian,Arts,3+ years,2.5,5.3,6.2,8.5,5.2,0,0.7212836713012178
2461,2022,Female,Australian,Education,1-3 years,2.5,6.2,5.0,8.5,6.8,1,0.8456567951662229
2462,2023,Male,Australian,Commerce,1-3 years,3.0,5.1,6.7,7.5,10.0,1,0.8719958597402784
2463,2023,Male,Australian,Arts,1-3 years,2.5,3.3,6.6,7.9,3.0,1,0.6681438556110455
2464,2023,Female,Australian,Arts,1-3 years,2.0,7.9,5.1,4.6,5.6,1,0.9453695360441036
2465,2019,Male,Australian,Science,3+ years,2.5,5.8,8.0,7.0,2.5,1,0.8614708169012314
2466,2020,Female,Indian,Education,3+ years,4.0,3.0,7.7,5.1,5.4,0,0.868642271702096
2467,2024,Female,Australian,Education,<1 year,3.0,7.1,8.0,4.3,3.8,1,0.7794891207042616
2468,2024,Female,British,Education,<1 year,2.5,5.6,5.8,7.5,5.2,1,0.8435754293753022
2469,2019,Male,Australian,Education,3+ years,2.5,1.9,4.0,8.9,5.9,0,0.610345957906296
2470,2022,Male,Australian,Education,1-3 years,2.0,3.3,7.7,6.1,4.3,1,0.6488212338459711
2471,2019,Male,British,STEM,3+ years,2.5,4.6,6.0,6.4,1.0,1,0.9208544377850238
2472,2022,Female,Australian,Education,1-3 years,3.0,6.4,5.7,4.8,9.1,1,0.6385906256438167
2473,2022,Male,New Zealander,Education,1-3 years,2.5,7.6,5.1,6.8,7.6,1,0.7861593946568477
2474,2021,Male,Australian,Education,3+ years,2.0,7.5,6.6,8.2,5.2,1,0.9589947678377743
2475,2024,Female,Australian,STEM,<1 year,4.0,7.2,9.4,8.2,3.3,1,0.9256348777197749
2476,2023,Female,Australian,STEM,1-3 years,3.0,5.9,6.2,7.8,5.7,1,0.909824148960527
2477,2022,Female,Australian,STEM,1-3 years,2.5,9.4,5.4,5.7,6.4,0,0.7754635307583404
2478,2021,Male,Australian,Education,3+ years,2.0,7.4,8.0,5.6,7.4,1,0.9689492420166689
2479,2024,Male,Australian,Commerce,<1 year,2.0,6.4,7.3,8.2,7.7,1,0.9393807976110564
2480,2023,Male,Torres Strait Islander,Education,1-3 years,2.0,7.1,3.8,8.3,8.1,0,0.7231084259685296
2481,2022,Female,Australian,Education,1-3 years,2.5,5.2,8.0,6.5,1.1,1,0.6240141185482643
2482,2022,Male,Australian,Arts,1-3 years,2.0,5.9,10.0,6.0,4.7,1,0.9025442665311296
2483,2019,Female,Australian,Other,3+ years,3.0,1.8,3.1,8.9,8.0,1,0.5543214908002198
2484,2019,Female,Australian,STEM,3+ years,4.0,5.2,5.1,6.2,3.2,1,0.8506384069244429
2485,2024,Male,Australian,Arts,<1 year,2.5,9.5,2.7,8.1,8.5,1,0.7579483411471839
2486,2023,Female,Indian,STEM,1-3 years,2.5,6.3,6.9,6.6,10.0,0,0.9315231961453716
2487,2022,Male,Chinese,Education,1-3 years,3.0,6.2,8.5,4.9,8.5,1,0.9369949568958755
2488,2024,Female,Australian,Other,<1 year,4.0,8.0,7.2,9.7,7.2,1,0.9802755594620562
2489,2024,Male,Other,Education,<1 year,3.0,6.7,9.1,7.0,4.4,1,0.9078508141084161
2490,2020,Female,Australian,Science,3+ years,2.0,4.4,8.2,5.5,6.2,0,0.8744522985710173
2491,2019,Male,Other,Education,3+ years,2.0,6.0,9.6,4.3,2.1,1,0.8879231151603164
2492,2023,Female,British,Commerce,1-3 years,3.0,3.7,8.7,4.5,3.5,1,0.6973341870640541
2493,2022,Female,British,STEM,1-3 years,3.0,6.4,6.4,6.1,3.7,1,0.8867902154658724
2494,2024,Male,Australian,Commerce,<1 year,2.0,4.3,7.1,10.0,5.7,1,0.9126567090231762
2495,2022,Female,Australian,Education,1-3 years,2.5,7.9,5.7,5.7,4.5,1,0.8927966214738706
2496,2020,Male,Australian,Education,3+ years,3.0,5.0,6.7,9.4,6.2,1,0.87523281397944
2497,2023,Non-binary,British,Education,1-3 years,2.0,4.4,7.1,6.6,7.7,1,0.8388433791335167
2498,2024,Female,Australian,Other,<1 year,3.0,5.8,6.9,4.7,3.7,1,0.8096740507557129
2499,2022,Female,Chinese,Science,1-3 years,2.0,6.7,9.0,5.9,5.9,1,0.9736688123501342
2500,2019,Male,Australian,Commerce,3+ years,3.0,3.6,6.5,4.5,4.5,0,0.373576170401225
2501,2020,Male,Filipino,Education,3+ years,2.5,5.0,5.6,5.3,6.0,1,0.703222586242705
2502,2023,Male,Australian,Arts,1-3 years,2.5,6.2,5.7,5.2,7.2,1,0.6851684574157276
2503,2020,Female,Australian,Education,3+ years,3.0,8.7,8.0,3.4,7.8,0,0.9825989834033747
2504,2019,Male,Australian,Education,3+ years,3.0,1.0,4.9,9.5,7.2,1,0.29453073293553667
2505,2023,Female,Australian,Commerce,1-3 years,4.0,7.2,6.7,7.2,6.5,1,0.8398546092889407
2506,2020,Male,Australian,Arts,3+ years,2.5,5.2,9.0,5.6,1.9,1,0.9598604623024147
2507,2021,Male,Indian,Education,3+ years,3.0,5.0,7.4,7.2,2.8,1,0.8234972968917624
2508,2019,Female,Australian,Education,3+ years,2.5,4.6,6.9,5.3,3.4,1,0.49920802472372267
2509,2019,Female,Australian,Commerce,3+ years,2.5,5.3,6.9,2.0,6.4,1,0.876276204016074
2510,2019,Female,Vietnamese,Education,3+ years,3.0,7.2,5.5,10.0,2.3,1,0.7512982349620045
2511,2021,Female,Australian,STEM,3+ years,2.0,4.9,5.7,7.1,6.3,1,0.8847935744482649
2512,2021,Male,Other,Commerce,3+ years,2.5,9.3,6.7,5.7,6.2,1,0.7876461738597155
2513,2022,Female,Other,Commerce,1-3 years,2.5,7.2,7.4,3.3,1.0,0,0.39435916510505237
2514,2024,Female,Australian,Education,<1 year,2.0,6.4,8.4,4.1,2.8,0,0.7312773629007314
2515,2020,Female,Australian,Education,3+ years,4.0,5.7,7.1,9.8,8.1,1,0.9460048138173386
2516,2022,Male,Australian,Arts,1-3 years,2.5,8.4,9.0,9.5,7.2,1,0.9860312871530751
2517,2020,Male,Chinese,Arts,3+ years,2.5,8.7,9.4,8.2,3.4,1,0.9952960419347322
2518,2024,Female,Australian,Education,<1 year,3.0,3.7,8.2,4.8,2.9,1,0.6080180764966996
2519,2021,Female,Australian,Education,3+ years,2.5,4.6,8.8,9.5,1.0,1,0.9812425718370975
2520,2024,Male,Indian,Education,<1 year,2.5,7.3,5.5,7.6,9.2,1,0.8597763203580397
2521,2021,Male,Australian,STEM,3+ years,2.0,7.9,5.3,8.0,5.6,1,0.9368315154984349
2522,2024,Female,Vietnamese,Science,<1 year,2.5,5.4,7.8,7.6,10.0,1,0.581129966760525
2523,2022,Female,British,Commerce,1-3 years,2.0,4.5,5.0,4.1,5.0,0,0.5022609238597965
2524,2023,Female,Australian,Science,1-3 years,3.0,6.2,6.6,4.6,6.2,1,0.8320478548339469
2525,2022,Female,Other,Science,1-3 years,2.5,9.0,8.2,5.9,7.7,1,0.9370823595301213
2526,2020,Male,British,Arts,3+ years,2.5,6.1,9.1,8.0,9.6,1,0.9952195311751939
2527,2022,Male,Australian,Education,1-3 years,2.5,3.5,6.6,4.3,6.8,0,0.4978583362338105
2528,2019,Female,Australian,Education,3+ years,2.0,6.2,6.0,6.5,5.5,0,0.5369079013641895
2529,2020,Male,Australian,Education,3+ years,4.0,7.6,7.5,6.5,5.6,1,0.9758155952343683
2530,2024,Female,Australian,Arts,<1 year,2.0,5.8,5.4,8.2,2.9,0,0.3184419889596835
2531,2020,Male,Other,Science,3+ years,3.0,8.5,6.7,8.0,4.5,1,0.9498492322552116
2532,2023,Male,Australian,STEM,1-3 years,2.5,7.7,7.0,5.0,5.6,1,0.938132222262681
2533,2021,Female,Torres Strait Islander,Education,3+ years,2.5,5.9,7.0,9.4,9.0,1,0.9707952057140922
2534,2024,Female,Australian,Education,<1 year,2.5,6.1,7.1,4.7,4.4,1,0.6165876524091668
2535,2020,Male,Australian,Education,3+ years,4.0,2.3,5.7,8.8,8.2,1,0.8239147777042055
2536,2024,Female,Other,STEM,<1 year,2.5,8.4,5.9,5.8,5.3,1,0.8912209972261499
2537,2024,Female,South African,Education,<1 year,2.5,5.3,5.9,7.1,8.6,0,0.515262261783507
2538,2024,Male,Australian,Education,<1 year,4.0,5.2,4.6,7.2,7.2,1,0.7947899958302374
2539,2021,Male,Australian,Science,3+ years,3.0,4.9,7.5,7.2,7.0,1,0.9851513600336433
2540,2022,Female,Australian,Education,1-3 years,2.5,6.9,8.3,8.0,7.9,1,0.9704807623061519
2541,2024,Male,Australian,Commerce,<1 year,4.0,3.7,8.2,7.5,7.6,1,0.8711971429466429
2542,2019,Female,Australian,Education,3+ years,3.0,4.0,6.6,8.2,8.2,1,0.8885433467049438
2543,2023,Male,Australian,Arts,1-3 years,2.0,5.9,5.8,7.6,10.0,1,0.7859520444437604
2544,2021,Male,Other,STEM,3+ years,2.5,4.7,8.1,4.5,9.5,1,0.8339886934224677
2545,2020,Male,Australian,Arts,3+ years,2.5,6.7,8.0,7.3,6.7,1,0.9547056407261573
2546,2021,Female,Other,Commerce,3+ years,2.5,4.8,7.3,5.8,4.4,1,0.8866115713054225
2547,2020,Male,Australian,Arts,3+ years,3.0,9.2,9.6,4.8,6.4,1,0.9937977327914801
2548,2021,Male,Australian,Arts,3+ years,2.5,7.4,7.0,6.3,1.0,1,0.5448213640909959
2549,2020,Female,Other,STEM,3+ years,2.0,7.4,6.6,7.1,7.6,1,0.6120084974024321
2550,2024,Female,Australian,Arts,<1 year,3.0,4.8,6.4,7.2,2.8,1,0.8721455196813052
2551,2022,Female,Other,Education,1-3 years,2.5,10.0,4.7,8.7,8.3,1,0.9228495927131665
2552,2020,Female,Australian,Commerce,3+ years,4.0,5.1,8.0,9.2,10.0,1,0.9813412858309862
2553,2020,Male,Australian,Education,3+ years,4.0,4.6,6.8,7.4,1.9,1,0.8992606675063209
2554,2019,Female,Other,STEM,3+ years,4.0,7.4,7.8,7.7,5.4,1,0.9638588324840461
2555,2020,Female,Australian,Science,3+ years,3.0,6.4,9.8,7.0,2.8,1,0.9924312158893305
